taxon_id,created_at,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
209711,2,2,2,2,2,2,2,2,0,2,0,0,2,0,0,2,2,0,2,2,2,0,2,0,0,0,0
209720,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0
209787,5,5,5,5,5,5,5,5,0,5,5,0,5,0,5,5,5,0,5,0,5,0,5,0,0,0,0
209849,17,16,17,0,17,17,17,17,0,17,17,0,17,17,0,17,17,0,17,0,0,0,0,0,0,0,0
209991,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
210122,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0
210191,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
210201,9,8,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,9,0,9,0,0,0,0
210202,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,0,0,0,0,0,0
210230,31,30,31,31,31,31,31,0,0,31,31,31,31,0,31,31,31,0,31,0,31,0,31,0,0,0,0
210231,70,70,70,0,70,70,70,0,0,70,70,70,70,0,70,70,70,0,70,0,70,0,0,0,0,0,0
210241,4,4,4,0,4,4,4,4,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0
210270,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
210299,4,4,4,0,4,4,4,4,0,4,4,0,4,4,0,4,4,0,4,0,4,0,4,0,0,0,0
210315,45,45,45,45,45,45,45,45,0,45,45,0,45,0,0,45,0,0,0,0,45,0,45,0,0,0,0
210333,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0
210336,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0
210376,4,4,4,4,4,4,4,4,0,4,4,0,4,0,0,4,4,0,0,0,4,0,4,0,0,0,0
210400,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
210409,3,3,3,0,3,3,3,3,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0
210522,2,2,2,2,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
210527,133,133,133,133,133,133,133,133,0,133,0,0,133,0,0,133,0,0,0,0,133,0,133,0,0,0,0
210528,13,13,13,13,13,13,13,13,0,13,0,0,13,0,0,13,0,0,0,0,13,0,13,0,0,0,0
210553,2,2,2,0,2,2,2,2,0,2,2,0,2,0,2,2,2,0,2,2,0,0,0,0,0,0,0
210584,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
210605,5,5,5,5,5,5,5,5,0,5,5,0,5,0,5,5,5,0,5,0,5,0,5,0,0,0,0
210933,310,304,310,310,310,310,310,310,0,310,310,0,310,310,310,310,310,0,310,0,310,0,310,0,0,0,0
210934,6,4,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,0,6,0,6,0,0,0,0,0,0
211009,12,12,12,12,12,12,12,12,0,12,12,0,12,0,12,12,12,0,12,0,12,0,12,0,0,0,0
211061,12,11,12,0,12,12,12,12,0,12,12,0,12,0,12,12,12,0,12,0,0,0,0,0,0,0,0
211075,4,4,4,0,4,4,4,4,0,4,4,0,4,0,4,4,4,0,4,0,0,0,0,0,0,0,0
211087,3,3,3,0,3,3,3,3,0,3,3,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0
211194,92,32,92,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211320,4,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,4,0,4,0,4,0,0,0,0,0,0
211345,14,13,14,0,14,14,14,14,0,14,14,0,14,0,14,14,0,0,0,0,14,0,0,0,0,0,0
211447,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0
211492,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,0,0,0,0,0,0
211493,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
211526,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
211531,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0
211532,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,0,0,0,0,0,0
211558,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
211568,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
211581,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
211584,4,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,4,0,4,0,4,0,0,0,0,0,0
211586,4,4,4,0,4,4,4,4,0,4,4,0,4,0,4,4,0,0,0,0,4,0,0,0,0,0,0
211591,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0
211615,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0,2,0,2,0,2,0,0,0,0
211617,2,2,2,0,2,2,2,2,0,2,2,0,2,0,2,2,2,0,2,0,2,0,0,0,0,0,0
211626,55,55,55,55,55,55,55,55,0,55,55,0,55,55,55,55,55,0,0,0,55,0,55,0,0,0,0
211635,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,0,0,0,0,0
211670,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
211700,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
211714,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,0,0,0,0,0,0
211721,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,0,0,3,0,0,0,0,0,0
211778,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,0,0,0,0,0,0
211842,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,0,0,0,0,0,0
211987,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
212009,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
212024,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
212047,7,6,7,0,7,7,7,7,0,7,7,0,7,7,7,7,7,0,7,0,7,0,0,0,0,0,0
212073,2,2,2,0,2,2,2,2,0,2,2,0,2,0,2,2,2,0,2,2,2,0,0,0,0,0,0
212086,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
212095,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,0,0,0,8,0,0,0,0,0,0
212125,8,7,8,0,8,8,8,8,0,8,8,0,8,0,8,8,8,0,8,0,8,0,0,0,0,0,0
212139,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0
212143,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
212204,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
212218,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,0,0,0,4,0,4,0,0,0,0
212223,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,3,3,0,3,0,0,0,0
212338,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,4,0,4,0,4,0,4,0,0,0,0
212346,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0
212354,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0,2,0,2,0,2,0,0,0,0
212393,42,42,42,42,42,42,42,42,0,42,0,0,42,0,0,42,0,0,0,0,42,0,42,0,0,0,0
212579,9,9,9,9,9,9,9,9,0,9,9,0,9,0,9,9,9,0,9,9,9,0,9,0,0,0,0
212729,34,33,34,34,34,34,34,34,0,34,34,0,34,0,34,34,34,0,34,0,34,0,34,0,0,0,0
212803,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
212817,4,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,4,0,4,0,4,0,4,0,0,0,0
212818,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
212886,4,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,0,0,0,0,4,0,4,0,0,0,0
213146,5,5,5,5,5,5,5,5,0,5,5,0,5,5,5,5,5,0,5,5,5,0,5,0,0,0,0
213435,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
213514,11,11,11,11,11,11,11,11,0,11,11,0,11,0,11,11,11,0,11,11,11,0,11,0,0,0,0
213535,14,14,14,14,14,14,14,14,0,14,14,0,14,0,14,14,14,0,14,0,14,0,14,0,0,0,0
213855,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0,2,0,2,0,2,0,0,0,0
213859,9,9,9,9,9,9,9,9,0,9,9,0,9,0,9,9,9,0,9,0,9,0,9,0,0,0,0
213962,73,68,73,73,73,73,73,73,0,73,73,0,73,73,73,73,73,0,73,0,73,0,73,0,0,0,0
213992,5,5,5,5,5,5,5,5,0,5,5,0,5,0,5,5,5,0,5,0,5,0,5,0,0,0,0
214067,4,4,4,0,4,4,4,4,0,4,0,0,4,4,4,4,4,0,0,0,4,0,4,0,0,0,0
214084,5,5,5,5,5,5,5,5,0,5,5,0,5,0,5,5,5,0,5,0,5,0,5,0,0,0,0
214086,6,6,6,6,6,6,6,6,0,6,6,0,6,0,6,6,6,0,6,0,6,0,6,0,0,0,0
214138,15,14,15,15,15,15,15,15,0,15,15,0,15,0,15,15,15,0,0,0,15,0,15,0,0,0,0
214188,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
214225,10,10,10,10,10,10,10,10,0,10,0,0,10,0,0,10,0,0,0,0,10,0,10,0,0,0,0
214244,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
214304,20,20,20,20,20,20,20,20,0,20,0,0,20,0,0,20,0,0,0,0,20,0,20,0,0,0,0
214321,5,5,5,5,5,5,5,5,0,5,0,0,5,0,0,5,0,0,0,0,5,0,5,0,0,0,0
214357,39,39,39,39,39,39,39,39,0,39,0,0,39,0,0,39,0,0,0,0,39,0,39,0,0,0,0
214364,6,6,6,6,6,6,6,6,0,6,6,0,0,0,0,6,0,0,0,0,6,0,6,0,0,0,0
214380,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,0,3,0,0,0,0
214543,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
214554,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
214699,4,4,4,4,4,4,4,4,0,4,4,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0
214702,9,9,9,9,9,9,9,9,0,9,9,0,9,0,0,9,0,0,0,0,9,0,9,0,0,0,0
214740,12,12,12,12,12,12,12,12,0,12,12,0,12,0,0,12,0,0,0,0,12,0,12,0,0,0,0
214763,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
214872,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
215168,6,6,6,0,6,6,6,6,0,6,6,0,6,6,6,6,6,0,0,0,6,0,6,0,0,0,0
215232,7,7,7,7,7,7,7,7,0,7,7,0,7,7,7,7,7,0,7,0,7,0,7,0,0,0,0
215455,16,16,16,16,16,16,16,16,0,16,16,0,16,16,16,16,16,0,16,0,16,0,16,0,0,0,0
215465,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,0,2,0,0,0,0
215538,81,80,81,81,81,81,81,81,0,81,81,0,81,0,0,81,0,0,0,0,81,0,81,0,0,0,0
215764,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
215780,7,7,7,7,7,7,7,7,0,7,7,0,7,0,7,7,7,0,0,0,7,0,7,0,0,0,0
215900,8,8,8,8,8,8,8,8,0,8,8,0,8,0,8,8,8,0,0,0,8,0,8,0,0,0,0
215974,24,23,24,0,24,24,24,24,0,24,24,0,24,24,24,24,24,0,24,0,24,0,24,0,0,0,0
215994,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
216011,25,24,25,25,25,25,25,25,0,25,25,0,25,25,25,25,25,0,25,0,25,0,25,0,0,0,0
216086,98,98,98,98,98,98,98,98,0,98,98,0,98,98,98,98,98,0,98,98,98,0,98,0,0,0,0
216096,12,12,12,12,12,12,12,12,0,12,12,0,12,0,12,12,12,0,12,12,12,0,12,0,0,0,0
216157,4,4,4,4,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,0,4,0,4,0,0,0,0
216165,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,0,4,0,4,0,4,0,0,0,0
216166,31,31,31,31,31,31,31,31,0,31,31,0,31,31,31,31,31,0,31,0,31,0,31,0,0,0,0
216200,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
216415,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
216486,8,8,8,8,8,8,8,8,0,8,0,0,8,8,8,8,8,0,0,0,8,0,8,0,0,0,0
216513,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
216569,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
216581,25,25,25,25,25,25,25,25,0,25,0,0,25,0,0,25,0,0,0,0,25,0,25,0,0,0,0
216582,15,15,15,15,15,15,15,15,0,15,0,0,15,0,0,15,0,0,0,0,15,0,15,0,0,0,0
216589,9,9,9,9,9,9,9,9,0,9,0,0,9,0,0,9,0,0,0,0,9,0,9,0,0,0,0
216591,11,11,11,11,11,11,11,11,0,11,0,0,11,0,0,11,0,0,0,0,11,0,11,0,0,0,0
216593,40,40,40,40,40,40,40,40,0,40,0,0,40,0,0,40,0,0,0,0,40,0,40,0,0,0,0
216594,6,6,6,6,6,6,6,6,0,6,0,0,6,0,0,6,0,0,0,0,6,0,6,0,0,0,0
216840,3,3,3,0,3,3,3,3,0,3,3,0,3,0,3,3,3,0,3,0,3,0,3,0,0,0,0
216842,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,3,3,0,3,0,0,0,0
217074,3,3,3,3,3,3,3,3,0,3,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0
217078,3,3,3,3,3,3,3,3,0,3,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0
217081,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
217086,11,11,11,11,11,11,11,11,0,11,11,0,11,0,0,11,0,0,0,0,11,0,11,0,0,0,0
217094,125,124,125,125,125,125,125,125,0,125,125,0,125,0,0,125,0,0,0,0,125,0,125,0,0,0,0
217100,28,28,28,28,28,28,28,28,0,28,28,0,28,0,0,28,0,0,0,0,28,0,28,0,0,0,0
217110,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
217129,4,4,4,4,4,4,4,4,0,4,4,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0
217132,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
217136,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
217144,3,3,3,3,3,3,3,3,0,3,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0
217148,10,9,10,10,10,10,10,10,0,10,10,0,10,0,0,10,0,0,0,0,10,0,10,0,0,0,0
217186,18,18,18,18,18,18,18,18,0,18,18,0,18,18,18,18,18,0,18,0,18,0,18,0,0,0,0
217191,3,3,3,3,3,3,3,3,0,3,3,0,3,0,3,3,3,0,3,0,3,0,3,0,0,0,0
217199,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
217219,5,5,5,0,5,5,5,5,0,5,5,0,5,0,0,5,5,0,0,0,5,0,5,0,0,0,0
217265,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
217274,13,13,13,13,13,13,13,0,0,13,13,13,13,13,13,13,0,0,0,0,13,0,13,0,0,0,0
217331,3,3,3,3,3,3,3,3,0,3,3,0,3,0,3,3,3,0,0,0,3,0,3,0,0,0,0
217365,2,2,2,0,2,2,2,2,0,2,2,0,2,0,2,2,2,0,0,0,2,0,2,0,0,0,0
217368,3,3,3,0,3,3,3,3,0,3,3,0,3,0,3,3,3,0,0,0,3,0,3,0,0,0,0
217396,15,15,15,15,15,15,15,15,0,15,15,0,15,0,15,15,15,0,0,0,15,0,15,0,0,0,0
217420,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
217482,4,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,4,0,4,0,4,0,4,0,0,0,0
217763,20,20,20,20,20,20,20,20,0,20,20,0,20,20,20,20,20,0,20,0,20,0,20,0,0,0,0
217843,11,11,11,11,11,11,11,11,0,11,11,0,11,11,11,11,11,0,11,11,11,0,11,0,0,0,0
217969,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0
217982,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0
217987,6,5,6,6,6,6,6,6,0,6,6,0,6,0,6,6,6,0,6,0,6,0,6,0,0,0,0
217990,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,4,0,4,0,4,0,4,0,0,0,0
218117,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
218230,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
218587,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,0,0,0,3,0,3,0,0,0,0
218777,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
218844,3,3,3,3,3,3,3,3,0,3,3,0,3,0,3,3,3,0,3,0,3,0,3,0,0,0,0
218886,4,4,4,0,4,4,4,4,0,4,4,0,4,0,4,4,0,0,0,0,4,0,4,0,0,0,0
219175,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,4,0,4,0,4,0,4,0,0,0,0
219195,24,24,24,24,24,24,24,24,0,24,0,0,24,24,24,24,0,0,0,0,24,0,24,0,0,0,0
219284,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0,2,0,2,0,2,0,0,0,0
219286,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
219366,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
219469,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
219582,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0,0,0,2,0,2,0,0,0,0
219735,7,7,7,7,7,7,7,7,0,7,7,0,7,0,7,7,7,0,7,7,7,0,7,0,0,0,0
219751,7,7,7,7,7,7,7,7,0,7,7,0,7,0,7,7,7,0,7,0,7,0,7,0,0,0,0
219790,3,3,3,3,3,3,3,3,0,3,3,0,3,0,3,3,3,0,3,0,3,0,3,0,0,0,0
219839,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0,2,0,2,0,2,0,0,0,0
219856,5,5,5,5,5,5,5,5,0,5,5,0,5,0,5,5,5,0,5,5,5,0,5,0,0,0,0
220028,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
220077,14,14,14,14,14,14,14,14,0,14,14,0,14,0,0,14,0,0,0,0,14,0,14,0,0,0,0
220287,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
220326,12,12,12,12,12,12,12,12,0,12,12,0,12,12,12,12,12,0,12,12,12,0,12,0,0,0,0
220409,6,6,6,6,6,6,6,0,0,6,6,0,6,0,0,6,0,0,0,0,6,0,6,0,0,0,0
220615,3,3,3,3,3,3,3,3,0,3,3,0,3,0,3,3,3,0,3,3,3,0,3,0,0,0,0
220682,11,11,11,11,11,11,11,11,0,11,11,0,11,11,11,11,11,0,11,11,11,0,11,0,0,0,0
220956,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
220996,6,6,6,6,6,6,6,6,0,6,6,0,6,0,6,6,6,0,6,0,6,0,6,0,0,0,0
221124,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
221381,20,20,20,20,20,20,20,20,0,20,20,0,20,20,20,20,20,0,20,0,20,0,20,0,0,0,0
221586,7,7,7,7,7,7,7,7,0,7,7,0,7,0,7,7,7,0,7,0,7,0,7,0,0,0,0
221602,9,9,9,9,9,9,9,9,0,9,9,0,9,0,9,9,9,0,9,0,9,0,9,0,0,0,0
221612,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
221940,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,3,3,0,3,0,0,0,0
221942,50,50,50,50,50,50,50,50,0,50,50,0,50,50,50,50,50,0,50,0,50,0,50,0,0,0,0
221981,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,0,3,0,0,0,0
221983,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,0,3,0,0,0,0
222207,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
222221,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
222281,21,21,21,21,21,21,21,21,0,21,21,0,21,21,21,21,21,0,21,0,21,0,21,0,0,0,0
222642,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
222645,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0
222671,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
222724,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0,2,0,2,0,2,0,0,0,0
222780,3,3,3,3,3,3,3,3,0,3,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0
222821,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
222835,106,106,106,106,106,106,106,106,0,106,106,0,106,0,0,106,0,0,0,0,106,0,106,0,0,0,0
222838,2,2,2,2,2,2,2,2,0,2,2,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
222860,12,12,12,12,12,12,12,12,0,12,12,0,12,0,0,12,0,0,0,0,12,0,12,0,0,0,0
222931,28,28,28,28,28,28,28,28,0,28,28,0,28,0,0,28,0,0,0,0,28,0,28,0,0,0,0
222936,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
222938,3,3,3,3,3,3,3,3,0,3,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0
222956,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
222957,20,20,20,20,20,20,20,20,0,20,20,0,20,0,0,20,0,0,0,0,20,0,20,0,0,0,0
222967,16,16,16,16,16,16,16,16,0,16,16,0,16,0,0,16,0,0,0,0,16,0,16,0,0,0,0
223061,31,31,31,31,31,31,31,31,0,31,31,0,31,0,0,31,0,0,0,0,31,0,31,0,0,0,0
223123,239,230,239,239,239,239,239,239,0,239,239,0,239,0,0,239,0,0,0,0,239,0,239,0,0,0,0
223125,8,8,8,8,8,8,8,8,0,8,8,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,0
223153,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
223502,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0
223525,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
223526,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,0,0,2,0,2,0,0,0,0
223615,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
223647,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
223665,7,6,7,7,7,7,7,7,0,7,0,0,7,0,0,7,7,0,7,0,7,0,7,0,0,0,0
223680,6,6,6,6,6,6,6,6,0,6,6,0,6,0,6,6,6,0,0,0,6,0,6,0,0,0,0
223751,7,7,7,0,7,7,7,7,0,7,7,0,7,7,7,7,7,0,7,0,7,0,7,0,0,0,0
223780,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
224149,4,4,4,4,4,4,4,4,0,4,4,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0
224154,27,27,27,27,27,27,27,27,0,27,27,0,27,0,27,27,27,0,27,0,27,0,27,0,0,0,0
224214,84,83,84,84,84,84,84,84,0,84,84,0,84,0,84,84,84,0,84,0,84,0,84,0,0,0,0
224258,39,39,39,39,39,39,39,39,0,39,39,0,39,0,39,39,39,0,39,0,39,0,39,0,0,0,0
224262,6,6,6,6,6,6,6,6,0,6,6,0,6,0,6,6,6,0,6,0,6,0,6,0,0,0,0
224816,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
225034,4,4,4,4,4,4,4,4,0,4,4,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0
225036,2,2,2,2,2,2,2,2,0,2,2,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
